pcode_commune,atmart_geo_id,nom_commune,marche_id,marche,denree,unite,annee,prix_moyen_htg,prix_moyen_usd,mois_releves,source_id,source,licence,limite_connue,date_extraction
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2015,87.82,1.769,11,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2016,78.65,1.264,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2017,97.25,1.503,10,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2018,96.41,1.444,11,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2019,157.84,1.799,10,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2020,174.5,1.899,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2021,186.89,2.18,10,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2022,347.39,2.977,11,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2023,518.82,3.644,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0711,HTC-0711,Les Cayes,102,Cayes,Maïs moulu local,marmite,2024,410.28,3.11,9,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2005,50.94,1.197,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2006,57.75,1.357,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2007,36.88,0.865,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2008,48.75,1.145,4,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2010,63.62,1.498,8,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2011,61.02,1.435,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2012,75.0,1.76,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2013,87.62,2.047,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2014,75.04,1.715,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2015,90.0,1.804,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2016,118.75,1.902,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2017,115.75,1.818,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2018,119.6,1.788,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2019,173.51,1.966,10,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2020,213.54,2.377,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2021,225.67,2.593,10,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2022,313.23,2.708,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2023,529.56,3.786,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0511,HTC-0511,Gonaïves,103,Gonaives,Maïs moulu local,marmite,2024,494.32,3.746,11,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0611,HTC-0611,Hinche,104,Hinche,Maïs moulu local,marmite,2005,48.79,1.148,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
HT0611,HTC-0611,Hinche,104,Hinche,Maïs moulu local,marmite,2006,56.53,1.329,12,SRC-011,PAM (WFP) via OCHA HDX — moyennes annuelles calculées par Atmart,CC BY-IGO 3.0,"CE N'EST PAS UN INDICE DES PRIX À LA CONSOMMATION. Deux produits seulement sont suivis sur la durée dans les neuf marchés ; ni le logement, ni le transport, ni l'énergie, ni les services n'entrent ici. Le prix en dollars est une conversion appliquée par le PAM à un taux de référence mensuel, pas un taux observé au marché. Neuf communes sur 140 portent un marché relevé : les autres sont ABSENTES, jamais à zéro. La collecte s'arrête fin 2024 — 2025 ne compte qu'un mois, sur trois marchés.",2026-08-21
