atmart_org_id,categorie,sous_categorie,nom,nom_source,statut,statut_source,code_source,atmart_geo_id,pcode_departement,pcode_commune,pcode_section,latitude,longitude,geocode,methode_rattachement,degre_verification,homonyme_source,couverture_declaree,millesime,date_debut_validite,date_fin_validite,variantes_nom,source_id,source,date_source,date_extraction,statut_valeur,niveau_qualite,version
HTO-SAN-111650,Santé,CSL,Cemeah,CEMEAH,Privé à but lucratif,Privé à but lucratif,111650,HTS-0111-01,HT01,HT0111,HT0111-01,,,Non,P-code de section fourni par la source,"A — p-code officiel fourni par la source, sans coordonnées",Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,CEMEAH,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,B,v1.2026.07
HTO-SAN-541316,Santé,CAL,Centre Médical Philomène Privenston,Centre Médical Philomène Privenston,Privé à but lucratif,Privé à but lucratif,541316,HTS-0111-03,HT01,HT0111,HT0111-03,,,Non,P-code de section fourni par la source,"A — p-code officiel fourni par la source, sans coordonnées",Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,B,v1.2026.07
HTO-SAN-111673,Santé,CSL,Centre Médico-Social,Centre Médico-Social,Privé à but non lucratif,Privé à but non lucratif,111673,HTS-0111-01,HT01,HT0111,HT0111-01,18.52927,-72.355597,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111663,Santé,CSL,Centre Médico-Social de P-Au-P,Centre Médico-Social de P-au-P,Privé à but non lucratif,Privé à but non lucratif,111663,HTS-0111-01,HT01,HT0111,HT0111-01,,,Non,P-code de section fourni par la source,"A — p-code officiel fourni par la source, sans coordonnées",Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre Médico-Social de P-au-P,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,B,v1.2026.07
HTO-SAN-111831,Santé,CSL,Centre Médico-Social/fhsm,Centre médico-social/FHSM,Public,Public,111831,HTS-0111-01,HT01,HT0111,HT0111-01,,,Non,P-code de section fourni par la source,"A — p-code officiel fourni par la source, sans coordonnées",Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre médico-social/FHSM,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,B,v1.2026.07
HTO-SAN-111616,Santé,HCR,Centre de Psychiatrie Mars & Kline,Centre de psychiatrie Mars & Kline,Public,Public,111616,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de psychiatrie Mars & Kline,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111664,Santé,Dispensaire,Centre de Sante Communautaire Triangle Uni-Santeé,CENTRE DE SANTE COMMUNAUTAIRE TRIANGLE UNI-SANTEÉ,Privé à but lucratif,Privé à but lucratif,111664,HTS-0111-01,HT01,HT0111,HT0111-01,18.525754,-72.338649,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,CENTRE DE SANTE COMMUNAUTAIRE TRIANGLE UNI-SANTEÉ,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111638,Santé,CSL,Centre de Santé Bethesda,Centre de Santé Bethesda,Privé à but non lucratif,Privé à but non lucratif,111638,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111667,Santé,CSL,Centre de Santé Bienfaisance,Centre de santé Bienfaisance,Privé à but lucratif,Privé à but lucratif,111667,HTS-0111-01,HT01,HT0111,HT0111-01,,,Non,P-code de section fourni par la source,"A — p-code officiel fourni par la source, sans coordonnées",Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de santé Bienfaisance,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,B,v1.2026.07
HTO-SAN-111633,Santé,CSL,Centre de Santé Caravelle,Centre de santé Caravelle,Mixte,Mixte,111633,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de santé Caravelle,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111665,Santé,CSL,Centre de Santé Christ-Roi,Centre de santé Christ-Roi,Public,Public,111665,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de santé Christ-Roi,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111660,Santé,CSL,Centre de Santé Communautaire,Centre de Santé Communautaire,Mixte,Mixte,111660,HTS-0111-01,HT01,HT0111,HT0111-01,18.524258,-72.343973,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111874,Santé,CSL,Centre de Santé Delouis,Centre de santé Delouis,Mixte,Mixte,111874,HTS-0111-01,HT01,HT0111,HT0111-01,,,Non,P-code de section fourni par la source,"A — p-code officiel fourni par la source, sans coordonnées",Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de santé Delouis,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,B,v1.2026.07
HTO-SAN-111868,Santé,CSL,Centre de Santé Jehovah,Centre de santé Jehovah,Privé à but lucratif,Privé à but lucratif,111868,HTS-0111-01,HT01,HT0111,HT0111-01,,,Non,P-code de section fourni par la source,"A — p-code officiel fourni par la source, sans coordonnées",Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de santé Jehovah,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,B,v1.2026.07
HTO-SAN-111832,Santé,CAL,Centre de Santé Martissant,Centre de santé Martissant,Privé à but lucratif,Privé à but lucratif,111832,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de santé Martissant,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111623,Santé,CSL,Centre de Santé Pédodontique,Centre de santé Pédodontique,Privé à but lucratif,Privé à but lucratif,111623,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,Centre de santé Pédodontique,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111611,Santé,CSL,Centre de Santé Richard Allen,Centre de Santé Richard Allen,Privé à but non lucratif,Privé à but non lucratif,111611,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111607,Santé,Dispensaire,Centre de Santé Snelak,Centre de Santé Snelak,Privé à but lucratif,Privé à but lucratif,111607,HTS-0111-01,HT01,HT0111,HT0111-01,18.525922,-72.335068,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111840,Santé,CSL,Centre de Santé St Michel,Centre de Santé St Michel,Privé à but lucratif,Privé à but lucratif,111840,HTS-0111-01,HT01,HT0111,HT0111-01,18.530584,-72.366871,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
HTO-SAN-111608,Santé,CSL,Centre de Santé de Solino,Centre de Santé de Solino,Mixte,Mixte,111608,HTS-0111-01,HT01,HT0111,HT0111-01,18.548873,-72.32408,Oui,P-code de section fourni par la source,A — p-code officiel fourni par la source et coordonnées,Non,"PARTIELLE — 14 communes sur 140, dans 4 departements (Artibonite, Centre, Nord, Ouest). Malgre son titre, la source OCHA 2023 n'est PAS un registre national : elle concentre 730 etablissements sur une poignee de communes. Une commune absente n'a pas zero etablissement, elle n'est pas couverte. Anomalie relevee : l'Hopital Universitaire de Mirebalais y est rattache a la commune de Gonaives (HT0511-04) ; la valeur source est conservee, l'ecart est signale ici.",OCHA Haiti 2023,2023-12-22,,,SRC-009,OCHA Haiti — Location of health facilities (CC BY),2023-12-22,2026-07-31,O,A,v1.2026.07
