pcode_zone,zone,periode_validite,du,au,phase_ipc,personnes,pourcentage,date_analyse,source_id,source,limite_connue
HT03,Bas plateau,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,Croix de Bouquet et Tabarre P+ TP,first projection,2026-03-01,2026-06-30,all,91660,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,Croix de Bouquet et Tabarre P+ TP,first projection,2026-03-01,2026-06-30,3+,45830,0.5,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,Croix de Bouquet et Tabarre P+ TP,first projection,2026-03-01,2026-06-30,1,18332,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,Croix de Bouquet et Tabarre P+ TP,first projection,2026-03-01,2026-06-30,2,27498,0.3,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,Croix de Bouquet et Tabarre P+ TP,first projection,2026-03-01,2026-06-30,3,36664,0.4,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,Croix de Bouquet et Tabarre P+ TP,first projection,2026-03-01,2026-06-30,4,9166,0.1,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,Croix de Bouquet et Tabarre P+ TP,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,"Delmas, Petion Ville et Carrefour P+TP",first projection,2026-03-01,2026-06-30,all,695503,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,"Delmas, Petion Ville et Carrefour P+TP",first projection,2026-03-01,2026-06-30,3+,312976,0.45,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,"Delmas, Petion Ville et Carrefour P+TP",first projection,2026-03-01,2026-06-30,1,173876,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,"Delmas, Petion Ville et Carrefour P+TP",first projection,2026-03-01,2026-06-30,2,208651,0.3,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,"Delmas, Petion Ville et Carrefour P+TP",first projection,2026-03-01,2026-06-30,3,243426,0.35,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,"Delmas, Petion Ville et Carrefour P+TP",first projection,2026-03-01,2026-06-30,4,69550,0.1,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
,"Delmas, Petion Ville et Carrefour P+TP",first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT07,Grande-anse,first projection,2026-03-01,2026-06-30,all,209648,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT07,Grande-anse,first projection,2026-03-01,2026-06-30,3+,125789,0.6,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT07,Grande-anse,first projection,2026-03-01,2026-06-30,1,41930,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT07,Grande-anse,first projection,2026-03-01,2026-06-30,2,41930,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT07,Grande-anse,first projection,2026-03-01,2026-06-30,3,94342,0.45,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT07,Grande-anse,first projection,2026-03-01,2026-06-30,4,31447,0.15,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT07,Grande-anse,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08+Jérémie,Grande-anse,first projection,2026-03-01,2026-06-30,all,429317,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08+Jérémie,Grande-anse,first projection,2026-03-01,2026-06-30,3+,214659,0.5,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08+Jérémie,Grande-anse,first projection,2026-03-01,2026-06-30,1,107329,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08+Jérémie,Grande-anse,first projection,2026-03-01,2026-06-30,2,107329,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08+Jérémie,Grande-anse,first projection,2026-03-01,2026-06-30,3,150261,0.35,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08+Jérémie,Grande-anse,first projection,2026-03-01,2026-06-30,4,64398,0.15,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08+Jérémie,Grande-anse,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT04,Haut plateau,first projection,2026-03-01,2026-06-30,all,499454,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT04,Haut plateau,first projection,2026-03-01,2026-06-30,3+,249727,0.5,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT04,Haut plateau,first projection,2026-03-01,2026-06-30,1,124864,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT04,Haut plateau,first projection,2026-03-01,2026-06-30,2,124864,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT04,Haut plateau,first projection,2026-03-01,2026-06-30,3,174809,0.35,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT04,Haut plateau,first projection,2026-03-01,2026-06-30,4,74918,0.15,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT04,Haut plateau,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nippes,first projection,2026-03-01,2026-06-30,all,225993,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nippes,first projection,2026-03-01,2026-06-30,3+,124296,0.55,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nippes,first projection,2026-03-01,2026-06-30,1,45199,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nippes,first projection,2026-03-01,2026-06-30,2,56498,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nippes,first projection,2026-03-01,2026-06-30,3,90397,0.4,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nippes,first projection,2026-03-01,2026-06-30,4,33899,0.15,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nippes,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08,Nippes HT07 +,first projection,2026-03-01,2026-06-30,all,217392,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08,Nippes HT07 +,first projection,2026-03-01,2026-06-30,3+,119566,0.55,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08,Nippes HT07 +,first projection,2026-03-01,2026-06-30,1,54348,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08,Nippes HT07 +,first projection,2026-03-01,2026-06-30,2,43478,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08,Nippes HT07 +,first projection,2026-03-01,2026-06-30,3,86957,0.4,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08,Nippes HT07 +,first projection,2026-03-01,2026-06-30,4,32609,0.15,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT08,Nippes HT07 +,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord-est HT02 +,first projection,2026-03-01,2026-06-30,all,416891,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord-est HT02 +,first projection,2026-03-01,2026-06-30,3+,208446,0.5,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord-est HT02 +,first projection,2026-03-01,2026-06-30,1,104223,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord-est HT02 +,first projection,2026-03-01,2026-06-30,2,104223,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord-est HT02 +,first projection,2026-03-01,2026-06-30,3,145912,0.35,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord-est HT02 +,first projection,2026-03-01,2026-06-30,4,62534,0.15,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord-est HT02 +,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord,first projection,2026-03-01,2026-06-30,all,685358,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord,first projection,2026-03-01,2026-06-30,3+,308411,0.45,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord,first projection,2026-03-01,2026-06-30,1,171340,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord,first projection,2026-03-01,2026-06-30,2,205607,0.3,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord,first projection,2026-03-01,2026-06-30,3,239875,0.35,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord,first projection,2026-03-01,2026-06-30,4,68536,0.1,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord,first projection,2026-03-01,2026-06-30,all,285105,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord,first projection,2026-03-01,2026-06-30,3+,128297,0.45,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord,first projection,2026-03-01,2026-06-30,1,71276,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord,first projection,2026-03-01,2026-06-30,2,85532,0.3,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord,first projection,2026-03-01,2026-06-30,3,99787,0.35,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord,first projection,2026-03-01,2026-06-30,4,28511,0.1,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT03,Nord,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nord-ouest,first projection,2026-03-01,2026-06-30,all,368777,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nord-ouest,first projection,2026-03-01,2026-06-30,3+,221266,0.6,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nord-ouest,first projection,2026-03-01,2026-06-30,1,73755,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nord-ouest,first projection,2026-03-01,2026-06-30,2,73755,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nord-ouest,first projection,2026-03-01,2026-06-30,3,129072,0.35,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nord-ouest,first projection,2026-03-01,2026-06-30,4,92194,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT01,Nord-ouest,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord-ouest,first projection,2026-03-01,2026-06-30,all,445427,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord-ouest,first projection,2026-03-01,2026-06-30,3+,289528,0.65,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord-ouest,first projection,2026-03-01,2026-06-30,1,66814,0.15,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord-ouest,first projection,2026-03-01,2026-06-30,2,89085,0.2,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord-ouest,first projection,2026-03-01,2026-06-30,3,178171,0.4,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord-ouest,first projection,2026-03-01,2026-06-30,4,111357,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT02,Nord-ouest,first projection,2026-03-01,2026-06-30,5,0,0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT05,Ouest,first projection,2026-03-01,2026-06-30,all,205119,1.0,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT05,Ouest,first projection,2026-03-01,2026-06-30,3+,102560,0.5,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
HT05,Ouest,first projection,2026-03-01,2026-06-30,1,51280,0.25,Mar 2026,SRC-033,IPC — Cadre intégré de classification (CC0),"Zones d'analyse IPC — le découpage peut différer du découpage administratif ; la phase est une classification, pas un comptage direct."
