pcode_commune,atmart_geo_id,nom_commune,famille,points_cartographies,source_id,source,millesime,limite_connue,date_extraction
HT0411,HTC-0411,Fort-Liberté,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0421,HTC-0421,Ouanaminthe,microfinance,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0511,HTC-0511,Gonaïves,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0511,HTC-0511,Gonaïves,microfinance,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0521,HTC-0521,Gros Morne,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0521,HTC-0521,Gros Morne,microfinance,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0531,HTC-0531,Saint-Marc,caisse,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0531,HTC-0531,Saint-Marc,microfinance,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0532,HTC-0532,Verrettes,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0533,HTC-0533,La Chapelle,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0541,HTC-0541,Dessalines,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0551,HTC-0551,Saint-Michel de l'Attalaye,caisse,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0614,HTC-0614,Cerca Carvajal,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0621,HTC-0621,Mirebalais,caisse,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0621,HTC-0621,Mirebalais,microfinance,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0623,HTC-0623,Boucan Carré,microfinance,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0711,HTC-0711,Les Cayes,caisse,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0711,HTC-0711,Les Cayes,microfinance,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0733,HTC-0733,Cavaillon,caisse,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0833,HTC-0833,Beaumont,microfinance,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
HT0911,HTC-0911,Port-de-Paix,caisse,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"CE N'EST PAS UN RECENSEMENT. La BRH agrée 58 caisses populaires et compte 108 points de service ; la cartographie contributive en montre une trentaine. Un objet est reconnu soit parce que son NOM se déclare — « caisse populaire », « kès popilè », « CEC » —, soit parce qu'il porte un SIGLE agréé par la BRH ET qu'il est étiqueté comme financier. Un sigle nu ne suffit pas : l'un des sigles agréés est le mot « succès », qui attraperait sinon une école, une pharmacie et un point d'eau. La règle rate donc des caisses mal étiquetées, et c'est le sens dans lequel elle doit se tromper. LES MUTUELLES DE SOLIDARITÉ N'Y SONT PAS et ne peuvent pas y être : sans agrément, sans local et souvent sans nom stable, elles n'ont pas d'adresse à cartographier — un point les ferait nommer des personnes plutôt qu'une institution.",2026-08-21
