indicateur_id,libelle_source,langue_du_libelle,famille,sous_famille_source,type_de_mesure,est_un_effectif,valeurs,enquetes,annees,premiere_enquete,derniere_enquete,regions_distinctes,fait_une_serie,source_id,licence
CO_INUS_M_WEK,Men who used the internet at least once a week,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_DAY,Women who used the internet almost every day,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_EVU,Women who ever used the internet,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_LES,Women who used the internet less than once a week,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_NM1,Number of women who used the internet,en,Accès à l'information,Internet usage,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_NON,Women who did not use the internet at all,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_NUM,Number of women,en,Accès à l'information,Internet usage,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_TOT,Total,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_U12,Women who used the internet in the past 12 months,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_UN1,Number of women who used the internet (unweighted),en,Accès à l'information,Internet usage,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_INUS_W_WEK,Women who used the internet at least once a week,en,Accès à l'information,Internet usage,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_BNK,Men who have a bank account,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_DFT,Men who have and used a bank account or used a mobile phone for financial transactions,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_MBF,Men who use a mobile phone for financial transactions,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_MOB,Men who own a mobile phone,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_NM1,Number of men who own a mobile phone,en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_NUM,Number of men,en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_SPT,Men who used a mobile phone for financial transactions [all men],en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_UN1,Number of men who own a mobile phone (unweighted),en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_M_UNW,Number of men (unweighted),en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_BNK,Women who have a bank account,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_DFT,Women who have and used a bank account or used a mobile phone for financial transactions,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_MBF,Women who use a mobile phone for financial transactions,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_MOB,Women who own a mobile phone,en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_NM1,Number of women who own a mobile phone,en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_NUM,Number of women,en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_SPT,Women who used a mobile phone for financial transactions [all women],en,Accès à l'information,Mobile phone and banking,pourcentage,non,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_UN1,Number of women who own a mobile phone (unweighted),en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
CO_MOBB_W_UNW,Number of women (unweighted),en,Accès à l'information,Mobile phone and banking,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M20,Median age at first sexual intercourse [Men]: 20-24,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M25,Median age at first sexual intercourse [Men]: 25-29,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M2A,"Median age at first sexual intercourse [Men]: 20-49(54,59)",en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,46,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M2B,"Median age at first sexual intercourse [Men]: 25-49(54,59)",en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M30,Median age at first sexual intercourse [Men]: 30-34,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M35,Median age at first sexual intercourse [Men]: 35-39,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M40,Median age at first sexual intercourse [Men]: 40-44,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M45,Median age at first sexual intercourse [Men]: 45-49,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M50,Median age at first sexual intercourse [Men]: 50-54,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M55,Median age at first sexual intercourse [Men]: 55-59,en,Activité sexuelle,Median age at first sexual intercourse,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_M_M60,Median age at first sexual intercourse [Men]: 60-64,en,Activité sexuelle,Median age at first sexual intercourse,effectif,oui,12,1,2016,2016,2016,12,non,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M20,Median age at first sexual intercourse [Women]: 20-24,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M25,Median age at first sexual intercourse [Women]: 25-29,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M2A,Median age at first sexual intercourse [Women]: 20-49,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M2B,Median age at first sexual intercourse [Women]: 25-49,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M30,Median age at first sexual intercourse [Women]: 30-34,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M35,Median age at first sexual intercourse [Women]: 35-39,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M40,Median age at first sexual intercourse [Women]: 40-44,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_AAFS_W_M45,Median age at first sexual intercourse [Women]: 45-49,en,Activité sexuelle,Median age at first sexual intercourse,médiane,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_1PY,Recent sexual activity [Men]: One or more years ago,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_1YR,Recent sexual activity [Men]: Within the last year,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_4WK,Recent sexual activity [Men]: Active 4 Weeks,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_MIS,Recent sexual activity [Men]: Missing,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,35,3,2000 2006 2012,2000,2012,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_NSX,Recent sexual activity [Men]: Never had sex,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_NUM,Number of men,en,Activité sexuelle,Timing of last sexual intercourse,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_TOT,Men: Total,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_M_UNW,Number of men (unweighted),en,Activité sexuelle,Timing of last sexual intercourse,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_1PY,Recent sexual activity [Women]: One or more years ago,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_1YR,Recent sexual activity [Women]: Within the last year,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_4WK,Recent sexual activity: Active in last 4 weeks,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_MIS,Recent sexual activity [Women]: Missing,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,35,3,2000 2006 2012,2000,2012,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_NSX,Recent sexual activity: Never had sex,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_NUM,Number of women,en,Activité sexuelle,Timing of last sexual intercourse,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_TOT,Women: Total,en,Activité sexuelle,Timing of last sexual intercourse,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_LSEX_W_UNW,Number of women (unweighted),en,Activité sexuelle,Timing of last sexual intercourse,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_M_ESX,Young men age 15-19 who ever had sexual intercourse,en,Activité sexuelle,Sexual activity among 15-19 year olds,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_M_NUM,Number of young men age 15-19,en,Activité sexuelle,Sexual activity among 15-19 year olds,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_M_SAC,Young men age 15-19 who are sexually active,en,Activité sexuelle,Sexual activity among 15-19 year olds,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_M_UNW,Number of young men age 15-19 (unweighted),en,Activité sexuelle,Sexual activity among 15-19 year olds,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_W_ESX,Young women age 15-19 who ever had sexual intercourse,en,Activité sexuelle,Sexual activity among 15-19 year olds,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_W_NUM,Number of young women age 15-19,en,Activité sexuelle,Sexual activity among 15-19 year olds,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_W_SAC,Young women age 15-19 who are sexually active,en,Activité sexuelle,Sexual activity among 15-19 year olds,pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SACY_W_UNW,Number of young women age 15-19 (unweighted),en,Activité sexuelle,Sexual activity among 15-19 year olds,effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_M_B15,First sexual intercourse by exact age 15 [Young men],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_M_B18,First sexual intercourse by exact age 18 [Young men],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_M_B20,First sexual intercourse by exact age 20 [Young men],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_M_NSX,Never had sexual intercourse [Young men],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_M_NUM,Number of young men age 20-24,en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_M_UNW,Number of young men age 20-24 (unweighted),en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_W_B15,First sexual intercourse by exact age 15 [Young women],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_W_B18,First sexual intercourse by exact age 18 [Young women],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_W_B20,First sexual intercourse by exact age 20 [Young women],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_W_NSX,Never had sexual intercourse [Young women],en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),pourcentage,non,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_W_NUM,Number of young women age 20-24,en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
SX_SBAY_W_UNW,Number of young women age 20-24 (unweighted),en,Activité sexuelle,First sexual intercourse by exact age (age 20-24),effectif,oui,47,4,2000 2006 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_ANSR_W_CAC,Women who can ask their husband to use a condom if they wanted to,en,Autonomie des femmes,Ability to negotiate sexual relations,pourcentage,non,37,3,2006 2012 2016,2006,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_ANSR_W_CSN,Women who can say no to their husband if they do not want to have sexual intercourse,en,Autonomie des femmes,Ability to negotiate sexual relations,pourcentage,non,37,3,2006 2012 2016,2006,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_ANSR_W_NUM,Number of women,en,Autonomie des femmes,Ability to negotiate sexual relations,effectif,oui,37,3,2006 2012 2016,2006,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_ANSR_W_UNW,Number of women (unweighted),en,Autonomie des femmes,Ability to negotiate sexual relations,effectif,oui,37,3,2006 2012 2016,2006,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_AWBT_M_AGR,Wife beating justified for at least one specific reason [Men],en,Autonomie des femmes,Attitude toward wife beating,pourcentage,non,35,3,2000 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_AWBT_M_ARG,Wife beating justified if she argues with him [Men],en,Autonomie des femmes,Attitude toward wife beating,pourcentage,non,35,3,2000 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_AWBT_M_BFD,Wife beating justified if she burns the food [Men],en,Autonomie des femmes,Attitude toward wife beating,pourcentage,non,35,3,2000 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_AWBT_M_NEG,Wife beating justified if she neglects the children [Men],en,Autonomie des femmes,Attitude toward wife beating,pourcentage,non,35,3,2000 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
WE_AWBT_M_NUM,Number of currently married men,en,Autonomie des femmes,Attitude toward wife beating,effectif,oui,35,3,2000 2012 2016,2000,2016,13,oui,SRC-066,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion"
